en	392865985348120576	"@AdlHshm: omg i just realized i still have the same height and weight since primary 6 HAHAHAHAHAHAHAHAHAHA" sedih pe..
en	392865985339727872	RT @TabsOn1D: Harry just jumped onto Liam and Liam is like "gotta hold on" ahah! http://t.co/DwBB9vJnZZ
en	392865985343938560	We Had The Type Of Nights Where Morning Comes Too Soon... Nothing Was The Same.
en	392865985364901888	Work at 8:30 tomo.... 😭😭
en	392865985331331072	@noskiye52 haha I know but I'm just bored Megan beautiful one lol
en	392865985352327169	@itsTheresaAnne you would drown in the pussy
en	392865985365303296	@ThatColombianJr thats for meeee? http://t.co/f1GR3Ff5Mu
en	392865985352331265	RT @_ZVelazquez: Starbucks is good anytime of the day.
en	392865985364885504	@letty_cheeks yess I love this song because I have a dance for it :) thuugish
en	392865989551194112	Just hold on we going home. ..
en	392865989534441473	Just thinking of everything of how I spend almost a year with Vanessa
en	392865989534441472	RT @FloMasebe: #Dearchild... use that inner voice more.
en	392865989534052352	Bianca came thru w/ the connect
en	392865989538246656	I'm just bring honest * futures voice * no hard feelings 💁
en	392865989542436864	The group of guys beside me gossipping. "Hey u know that kanye got hitched to kim kardash?" *chatter chatter gossip gossip*
en	392865989550817280	Sorry for trying to be happy. Hah.
en	392865989555404800	All About Android 132: The Iron Fist of Capitalism - http://t.co/9uYNBzjYQF
en	392865989529849856	“@LuisAlexramos: Somebody that I can talk baseball with!:@^#&amp;3*@(#4”
en	392865989534035968	RT @1KingGizzle: I know you and Hometeam @ForeverDashh ready to turn up Friday at Love. Lil Durk live #ThatParty
en	392865989542420480	RT @marsanchez1854: #MentionSomeoneUgly you .
en	392865989550825473	My life. http://t.co/JqL9bSgFgp
en	392865993724547072	Followed by sum gud loving
en	392865993749708801	Does being famous turn you into this crazed want-to-be zoo keeper? Why can't you just cap it at 3? That's still decently excessive #ugh
en	392865993728745473	Facebook reverses itself again, takes down beheading video - San Jose Mercury News http://t.co/oV4734L8kv #SanJose
en	392865993737113600	@daniellea13 is just wouldn't be the same!!! 😔😔😔
en	392865993732923392	@UncleCi_ love you too shawty 😘
en	392865993719943168	RT @krlamchl: with my lady, @JustJOUJ, andi, juliet, and steven. Gonna blaze at watch Carrie! :3
en	392865993749323776	@LaLionne_ then im not gonna help u haha
en	392865993753518080	RT @narrygumballs: rt for an indirect free bc no hw wey hey
en	392865993724141568	@sweet_car0lin3 its the best when they start talking shit on each other
en	392865993719947266	“@Darleenie_: the fact that i HAVE to be in a good mood and nice tomorrow cause an 8th grader is shadowing me .”good luck lol
en	392865993719947265	I dont feel like myself
en	392865997914648576	Off top I go to thinking with my dick Tryna up my pussy rate a couple notches
en	392865997939822592	I told myself I would finish those journals tonight. Didn't even start. #Dedication
en	392865997914640384	RT @Lmao: i always really wanna talk to you or text you or something, then i remember if you wanted to talk to me you would make the effor…
en	392865997914636288	RT @CallHer_YannaG: Me and #oomf need to talk 👌
en	392865997927223297	RT @_Rae215: Need a cut
en	392865997952401408	Photo: Dinner! Pasta with turkey sausage! Healthy living yo! http://t.co/j3t33KYLbn
en	392865997948203008	Photoset: gyubu: the-villain-is-the-catalyst: 20julz13: IT JUST WANTS TO WEAR THE HAT “NO SON OF MINE IS... http://t.co/t9MvBkdzCV
en	392865997914636289	@kickin_stars lol wrong person?!
en	392865997939421184	Seriously, I need to get to Cali. Meet @D8ChrisK, @DANGER_karin @TonyBellissimo and @mmsanett. This NEEDS to happen.
en	392865997918437376	you run towards the storm the debris calling out to you with an outstretched arm you get sucked in you finally smile and say this is it
en	392865997922660352	I ain't never had shit but I can fuck a bad bitch
en	392865997914243073	I'm trippin
en	392865997914271744	RT @disneywords: What do you do when things go wrong? Oh! You sing a song. –Snow White
en	392865997935218688	Its lit, whole crew in this bitch, not trippin off shit.
en	392865997918461952	RT @TheCatsMeow801: And now, we will slowly watch it burn to ashes.
en	392865997914255360	Netflix your bean
en	392865997943615488	@Gonessa_ needs a phone !
en	392865997935218689	RT @SweetestTexts: RT if you love your MOM 👩❤👩❤👩❤👩❤👩❤👩❤👩❤👩❤👩❤👩❤👩❤👩❤👩❤👩❤👩❤👩❤👩❤👩❤👩❤👩❤👩❤👩❤👩❤👩❤👩❤👩❤👩❤👩❤👩❤👩❤👩❤👩❤👩❤👩❤👩❤👩❤👩❤👩❤
en	392865997947813888	@KIMMYJIMMY97 omgahhh i miss you already kimwhore 😔😭😭❤
en	392865997939437568	Today stats: 15 followers, 3 unfollowers and followed 9 people via http://t.co/HTKm0imExn
en	392865997935239168	everyone is dying there hair black and im like ove been duing it black xD it fades fast and it makes me mad.
en	392865997918445568	$BA Stocks look technically sound amid earnings barrage http://t.co/HczX9p2oVM
en	392865997943615489	@andrewwthda let me know when you do please!
en	392865997935222784	Hot showers &gt;&gt;&gt;
en	392865997926842368	RT @SoaRNeat: 200 RT"S! &amp; I WILL PICK SOMEONE AS SOON AS I GET 200 RT"S! http://t.co/cvtcEmMGvI
en	392865997918445569	RT @iCudGivATityFuk: #RETWEET THIS! FOLLOW ME &amp; EVERYONE ELSE THAT RETWEETS THIS FOR 50+ FOLLOWERS FAST! #TeamFollowBack #Follow2BeFollowed…
en	392866002138300416	My mom thought the word chameleon was pronounced chameleon. Fuck. I guess it doesn't work on writing.
en	392866002121539584	What's My Name| Rihanna ❤️🎶
en	392866002125737984	RT @AllyBrooke: This is one of the most exciting days of my life. I will never forget this. #ThankYall so much for blessing us...love yall …
en	392866002134118400	RT @KingMeOmar: @Vintage_Kid happy birthday stankssss🎉😈😘
en	392866002146709504	RT @tbhjuststop: do you ever just want to redecorate your bedroom &amp; buy new clothes &amp; completely reinvent yourself but then you realize it …
en	392866002134138880	@kharretos6 nope it was all you :/
en	392866002142519296	@JoannaRondo9 aww thanks. It's not so bad, hazards of traveling overseas. Our American innards are wusses!
en	392866002134134784	Hashtag upsetting
en	392866002108551168	"Yo, shout out to all you kids, buying bottle service, with your rent money" #PRISM
en	392866002129539073	J's on my feet. ♫
en	392866002129522688	"To love oneself is the beginning of a lifelong romance." - Oscar Wilde
en	392866002129539072	@xpuentex we should do something soon (:
en	392866002116964352	@letsBRIhonestHO you No I got a couple tricks up my sleeve
en	392866002112765952	@walmartstud2 wait, who are you again?
en	392866002129518592	RT @Aries_ht: #Aries do a sarcastic conversation with themselves when people ignore them.
en	392866002125324288	Broke the Marist curse😏😈 #novolleyballemoji
en	392866002137907200	@Davidddd_23 I believe that without a doubt👌
en	392866006303252480	Birds in row killed it.
en	392866006315851776	I wish quentin was awake.
en	392866006320021504	RT @WakeBaked: Getting high is like hitting the 'reset' button for your bad day.
en	392866006336815104	Got myself here.!
en	392866006311653377	@hollysterr In December God willing!
en	392866006328414208	“@MostDopeNickie_: Lol fuck all you hoes in reality 😌” 👀
en	392866006315831296	@thug_aboo @shannydenise but I was with @traplord3 . If I'm not with her I'm silent lmao. Like when her and raven left us alone
en	392866006307045378	doing ANYTHING but my homework #winning
en	392866006332223490	you guys #LetsMakeItAwkward is trending....
en	392866006302863360	RT @LeoTerms: Nothing gets by a #Leo
en	392866006332235776	Gotta swimming pool in my living room
en	392866006302859264	"@_YGTYB: fuck my ex dat bitch tried to play me.."
en	392866006340624385	I FEELBLIKE BLIKE BRAPIUNG A WOMEN. CUMM INSIDEZU DEARS SUCK ME
en	392866006323834882	@FrolicInApathy @spacebounddd nah we're just spreading love quotes from gillian's poker cards
en	392866006336421888	Haven't slept in my own bed for the past three days #couchlife
en	392866006332219393	Many more happy returns of the day Prabhas Raju... #Prabhas #Birthday #Rebalstar http://t.co/wzHglUyZhp
en	392866010518519808	30 RTs OR favorites and I'll picslip because I have nothing else to do.. Deal? 👌
en	392866010522726400	I knt wait to see wat he gone look like uma auntie of 2👏👏👏
en	392866010497556480	DOES @cdkelley19 HAVE A SNAPCHAT??? #burningquestions
en	392866010505940992	TIP TUESDAY . . . . Sometimes, pushing ourselves gets us over the hurdle(s) of starting something NEW and... http://t.co/wkDSkRKWVJ
en	392866010514333696	👈 misunderstood
en	392866010526908416	Los swear him Jamie and Dre was know in Miami Lls
en	392866010501369856	Living such a stressful school year! Someone help me!
en	392866010497183744	sorry i thought i mattered a little more than that. my bad
en	392866010522349568	just told all 4 of my friends i love them.
en	392866010505543680	Can ya girl get a cute goodnight text
en	392866010534928384	Yall got me laughing way too much
en	392866010522341376	Tonight......did not go as planned but tomorrow is a new day
en	392866010518138880	@weilabs Thanks for following!
en	392866010526519296	That's it, tomorrow it's back to dieting!! I'm becoming a fat pig 😒😩😂
en	392866010497183745	"To Seohyun, Girls’ Generation is the best relationship that destiny has created" Que linda Seohyun &lt;33333
en	392866010534903808	@dylanduffiney I feel like I have heard two good songs and then the same song six times so far.
en	392866010518126592	11:11❤️
en	392866010497175554	“@CauseNunesSaid: Kanye proposed to Kim ohhhhhshit.” Shit. Just. Got. Real. 😳
en	392866010497175553	@HulkAkaAshton WOOT! :D ~Jo
en	392866010530729984	RT @C4LLM3H4M_: when someone makes fun of your insecurities http://t.co/DOCu9nfzkl
en	392866010509754368	Fuq you biq boi
en	392866010501365761	@TDey_ @niko_valladolid GBG 4 LIFE
en	392866014696075264	Blowing my first pay check on my sleeve, fuck it!
en	392866014704463872	â€œWhen a woman becomes her own best friend life is easier,â€ â€• Diane Von Furstenberghing,, What improvement is that?
en	392866014729613312	They Don't Know - Jon B
en	392866014696075266	RT @3600_Marley: #BitchesActDifferent When They Nigga Get Booked
en	392866014696079360	RT @LaureenPink: @BrookeTylerxxx would love too :=). Xoxo http://t.co/ptRvVxmhnh
en	392866014708637696	out of twitter jail 👌
en	392866014691880960	Black Tomatoes!!! we con't use them to get food color :( UK garden center grows Britain's first black tomatoes... http://t.co/GZiE9RGb8q
en	392866014704455680	Anita Hewitt The Word is Food for the Soul... http://t.co/tcDzbT0Qfy
en	392866014721216512	@_SlaterMartin stop playing with me Franklin!!!
en	392866014721228800	Apple gears up for holidays with new Macs, iPads SAN FRANCISCO (AP) — Apple Inc. is refr http://t.co/aA90Qlkai8
en	392866014717030400	RT @SaenzSabrina: Worst feeling in the world is knowing you did the best you could, and it still wasn't good enough.
en	392866014695682048	I remember when i use to watch Goosebumps all October because of Halloween.. i loved that show
en	392866014708240386	moral of the story from this #JSC and Westgate scandals: public vetting in Kenya is useless.Just appoint whoever,leave us alone.
en	392866014704041984	RT @sreynosoo: I felt my eyes watered when I saw Allison #PLLSeArchPArty 🅰
en	392866014725029888	@CcatherineDH Omg it's a good episode. Jenna is a fucking slut though.
en	392866014704062465	AVAIL OUR BARKADAHAN PACKAGE,BUY5 GET1 FREE #SKYWINTRAVEL
en	392866014708240385	Rugby: Robshaw expected to captain England: England will name their captain for the QBE Internationals with Chris... http://t.co/YMOfo0n4Jv
en	392866014695657472	I'm not a "casual" drinker. I'm a "drink til your fucked up or don't drink at all" drinker.” @FarmerSalisbury hahahaha C'MON!
en	392866014712446976	RT @ThatNiqqaJeauxy: How I look when my teacher wants my phone 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂 http://t.co/Pv2EOEZpIt
en	392866014691483648	RT @MULLINARRYS: can niall just grow out his brown hair like http://t.co/ERmDEOT1Xm
en	392866014725033984	RT @DeepakChopra: I find myself constantly seeking approval from others. What is the root cause of this need? #askdeepak http://t.co/CUubHq…
en	392866014708244481	The worst part of being lied to, is not being worthy of the truth.
en	392866014704062464	RT @JackieTxmz: “@MidnightMunches: "@Sat_aurus: Just cause she hates this picture. http://t.co/nhZEZ9AhRn" EWWW.” AWW CUTE :')
en	392866018902933504	@andrew_michaels HAPPY BIRTHDAY my man! Fuck yeah
en	392866018890366976	RT @ms_sd69: Yes she is nice n hard like Chinese algebra http://t.co/fq741TBwcQ
en	392866018902548480	But I say it all the time, niggas ain't shit.
en	392866018923528192	RT @Yours_Truly3x: "@RatchetBoyChris: Black nigga but I got a stab like a Mexican"lmao
en	392866018910949376	Braces are off tomorrow..😱😁 #soscared
en	392866018898358272	@evaginajerread laying down wishing you were here bb
en	392866018910953472	don't assume any shit afflicted with me which isn't true
en	392866018910949378	RT @cassihealy: @phloxniall I hear possums I'm scared haha
en	392866018889986048	Today stats: 2 followers, One unfollower and followed 2 people via http://t.co/xWhcDkSMZU
en	392866018919337984	Plant &amp; harvest all your space crops at once with Farmer Smurfs Moon Buggy, now available in #SmurfsVillage! http://t.co/oi6BAFfdgl
en	392866018889957377	First thing I do when I sign into Twitter.. *goes to The Weeknd's profile* @theweeknd
en	392866018919317506	i compare my life to some of the people i work with and then i remember i'm 20 and make the same they do. pffff
en	392866018907136000	@thelbitencourt hOLY SHIT
en	392866023101456384	The Seven Spiritual Laws of Success by Deepak Chopra 👌
en	392866023101431808	RT @aprendeingIes: sideburns: patillas
en	392866023118229505	@burnflare There are other options: http://t.co/zpbUdDMMix
en	392866023080087552	@MontyyNation LMAO LMAO you ate them dam wheat thins to huh
en	392866023118229504	@nikkicuriale me and you both 😝😝
en	392866023084285953	@KateOrlovsky holly crapamoli feel better
en	392866023080091649	RT @TheRealYungDom: If you know me, you know that im a major simp.
en	392866023080095744	@hannahszimmer "I've always lived with a ringing in my ear. If you're quiet I can tell you what pitch it is" -Dale
en	392866023101038592	"@Nicoooolodeon: Go Kurt!! http://t.co/mVqwS1DnmJ"
en	392866023084285954	RT @mitchell2126: @jenhoneybunz13 I swear we're soul sisters! &lt;3 #sourcreamfalife
en	392866023117819904	RT @Tuittart: AND YOU THE TYPE OF GIRL THAT PROBABLY DESERVE A NEW LAST NAME
en	392866023088463872	#3D #VFX #Animation: Weta Digital: VFX for IRON MAN 3 | The Art of VFX | Exclusive VFX ... http://t.co/pCDX7YK9Se #VFXBlogs
en	392866023080075264	GO=&gt;http://t.co/UKhPyIgd1M ♥AND♥RT♥IF♥WANT♥NEW♥FOLLOWERS♥ ✔#InSchoolThoughts,#ConnorHitOneMillion,Cristiano Ronaldo M http://t.co/Kf3g2SIF1p
en	392866023109451776	Slowly convincing my dad to get an ls2 gto
en	392866023088480256	RT @TexasHumor: Did I mention that I'm Texan?
